gutenberg_id,text,title,author
345,"had yet gone, and during his absence, the horses began to tremble worse",Dracula,"Stoker, Bram"
345,than ever and to snort and scream with fright. I could not see any cause,Dracula,"Stoker, Bram"
345,"for it, for the howling of the wolves had ceased altogether; but just",Dracula,"Stoker, Bram"
345,"then the moon, sailing through the black clouds, appeared behind the",Dracula,"Stoker, Bram"
345,"jagged crest of a beetling, pine-clad rock, and by its light I saw",Dracula,"Stoker, Bram"
345,"around us a ring of wolves, with white teeth and lolling red tongues,",Dracula,"Stoker, Bram"
345,"with long, sinewy limbs and shaggy hair. They were a hundred times more",Dracula,"Stoker, Bram"
345,terrible in the grim silence which held them than even when they howled.,Dracula,"Stoker, Bram"
345,"For myself, I felt a sort of paralysis of fear. It is only when a man",Dracula,"Stoker, Bram"
345,feels himself face to face with such horrors that he can understand,Dracula,"Stoker, Bram"
345,their true import.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,All at once the wolves began to howl as though the moonlight had had,Dracula,"Stoker, Bram"
345,"some peculiar effect on them. The horses jumped about and reared, and",Dracula,"Stoker, Bram"
345,looked helplessly round with eyes that rolled in a way painful to see;,Dracula,"Stoker, Bram"
345,but the living ring of terror encompassed them on every side; and they,Dracula,"Stoker, Bram"
345,"had perforce to remain within it. I called to the coachman to come, for",Dracula,"Stoker, Bram"
345,it seemed to me that our only chance was to try to break out through the,Dracula,"Stoker, Bram"
345,ring and to aid his approach. I shouted and beat the side of the,Dracula,"Stoker, Bram"
345,"calèche, hoping by the noise to scare the wolves from that side, so as",Dracula,"Stoker, Bram"
345,"to give him a chance of reaching the trap. How he came there, I know",Dracula,"Stoker, Bram"
345,"not, but I heard his voice raised in a tone of imperious command, and",Dracula,"Stoker, Bram"
345,"looking towards the sound, saw him stand in the roadway. As he swept his",Dracula,"Stoker, Bram"
345,"long arms, as though brushing aside some impalpable obstacle, the wolves",Dracula,"Stoker, Bram"
345,fell back and back further still. Just then a heavy cloud passed across,Dracula,"Stoker, Bram"
345,"the face of the moon, so that we were again in darkness.",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"When I could see again the driver was climbing into the calèche, and the",Dracula,"Stoker, Bram"
345,wolves had disappeared. This was all so strange and uncanny that a,Dracula,"Stoker, Bram"
345,"dreadful fear came upon me, and I was afraid to speak or move. The time",Dracula,"Stoker, Bram"
345,"seemed interminable as we swept on our way, now in almost complete",Dracula,"Stoker, Bram"
345,"darkness, for the rolling clouds obscured the moon. We kept on",Dracula,"Stoker, Bram"
345,"ascending, with occasional periods of quick descent, but in the main",Dracula,"Stoker, Bram"
345,"always ascending. Suddenly, I became conscious of the fact that the",Dracula,"Stoker, Bram"
345,driver was in the act of pulling up the horses in the courtyard of a,Dracula,"Stoker, Bram"
345,"vast ruined castle, from whose tall black windows came no ray of light,",Dracula,"Stoker, Bram"
345,and whose broken battlements showed a jagged line against the moonlit,Dracula,"Stoker, Bram"
345,sky.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,CHAPTER II,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,JONATHAN HARKER’S JOURNAL--_continued_,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"_5 May._--I must have been asleep, for certainly if I had been fully",Dracula,"Stoker, Bram"
345,awake I must have noticed the approach of such a remarkable place. In,Dracula,"Stoker, Bram"
345,"the gloom the courtyard looked of considerable size, and as several dark",Dracula,"Stoker, Bram"
345,"ways led from it under great round arches, it perhaps seemed bigger than",Dracula,"Stoker, Bram"
345,it really is. I have not yet been able to see it by daylight.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"When the calèche stopped, the driver jumped down and held out his hand",Dracula,"Stoker, Bram"
345,to assist me to alight. Again I could not but notice his prodigious,Dracula,"Stoker, Bram"
345,strength. His hand actually seemed like a steel vice that could have,Dracula,"Stoker, Bram"
345,"crushed mine if he had chosen. Then he took out my traps, and placed",Dracula,"Stoker, Bram"
345,"them on the ground beside me as I stood close to a great door, old and",Dracula,"Stoker, Bram"
345,"studded with large iron nails, and set in a projecting doorway of",Dracula,"Stoker, Bram"
345,massive stone. I could see even in the dim light that the stone was,Dracula,"Stoker, Bram"
345,"massively carved, but that the carving had been much worn by time and",Dracula,"Stoker, Bram"
345,"weather. As I stood, the driver jumped again into his seat and shook the",Dracula,"Stoker, Bram"
345,"reins; the horses started forward, and trap and all disappeared down one",Dracula,"Stoker, Bram"
345,of the dark openings.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"I stood in silence where I was, for I did not know what to do. Of bell",Dracula,"Stoker, Bram"
345,or knocker there was no sign; through these frowning walls and dark,Dracula,"Stoker, Bram"
345,window openings it was not likely that my voice could penetrate. The,Dracula,"Stoker, Bram"
345,"time I waited seemed endless, and I felt doubts and fears crowding upon",Dracula,"Stoker, Bram"
345,"me. What sort of place had I come to, and among what kind of people?",Dracula,"Stoker, Bram"
345,What sort of grim adventure was it on which I had embarked? Was this a,Dracula,"Stoker, Bram"
345,customary incident in the life of a solicitor’s clerk sent out to,Dracula,"Stoker, Bram"
345,explain the purchase of a London estate to a foreigner? Solicitor’s,Dracula,"Stoker, Bram"
345,clerk! Mina would not like that. Solicitor--for just before leaving,Dracula,"Stoker, Bram"
345,London I got word that my examination was successful; and I am now a,Dracula,"Stoker, Bram"
345,full-blown solicitor! I began to rub my eyes and pinch myself to see if,Dracula,"Stoker, Bram"
345,"I were awake. It all seemed like a horrible nightmare to me, and I",Dracula,"Stoker, Bram"
345,"expected that I should suddenly awake, and find myself at home, with",Dracula,"Stoker, Bram"
345,"the dawn struggling in through the windows, as I had now and again felt",Dracula,"Stoker, Bram"
345,in the morning after a day of overwork. But my flesh answered the,Dracula,"Stoker, Bram"
345,"pinching test, and my eyes were not to be deceived. I was indeed awake",Dracula,"Stoker, Bram"
345,"and among the Carpathians. All I could do now was to be patient, and to",Dracula,"Stoker, Bram"
345,wait the coming of the morning.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,Just as I had come to this conclusion I heard a heavy step approaching,Dracula,"Stoker, Bram"
345,"behind the great door, and saw through the chinks the gleam of a coming",Dracula,"Stoker, Bram"
345,light. Then there was the sound of rattling chains and the clanking of,Dracula,"Stoker, Bram"
345,massive bolts drawn back. A key was turned with the loud grating noise,Dracula,"Stoker, Bram"
345,"of long disuse, and the great door swung back.",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"Within, stood a tall old man, clean shaven save for a long white",Dracula,"Stoker, Bram"
345,"moustache, and clad in black from head to foot, without a single speck",Dracula,"Stoker, Bram"
345,of colour about him anywhere. He held in his hand an antique silver,Dracula,"Stoker, Bram"
345,"lamp, in which the flame burned without chimney or globe of any kind,",Dracula,"Stoker, Bram"
345,throwing long quivering shadows as it flickered in the draught of the,Dracula,"Stoker, Bram"
345,open door. The old man motioned me in with his right hand with a courtly,Dracula,"Stoker, Bram"
345,"gesture, saying in excellent English, but with a strange intonation:--",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,“Welcome to my house! Enter freely and of your own will!” He made no,Dracula,"Stoker, Bram"
345,"motion of stepping to meet me, but stood like a statue, as though his",Dracula,"Stoker, Bram"
345,"gesture of welcome had fixed him into stone. The instant, however, that",Dracula,"Stoker, Bram"
345,"I had stepped over the threshold, he moved impulsively forward, and",Dracula,"Stoker, Bram"
345,"holding out his hand grasped mine with a strength which made me wince,",Dracula,"Stoker, Bram"
345,an effect which was not lessened by the fact that it seemed as cold as,Dracula,"Stoker, Bram"
345,ice--more like the hand of a dead than a living man. Again he said:--,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,“Welcome to my house. Come freely. Go safely; and leave something of the,Dracula,"Stoker, Bram"
345,happiness you bring!” The strength of the handshake was so much akin to,Dracula,"Stoker, Bram"
345,"that which I had noticed in the driver, whose face I had not seen, that",Dracula,"Stoker, Bram"
345,for a moment I doubted if it were not the same person to whom I was,Dracula,"Stoker, Bram"
345,"speaking; so to make sure, I said interrogatively:--",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,“Count Dracula?” He bowed in a courtly way as he replied:--,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“I am Dracula; and I bid you welcome, Mr. Harker, to my house. Come in;",Dracula,"Stoker, Bram"
345,"the night air is chill, and you must need to eat and rest.” As he was",Dracula,"Stoker, Bram"
345,"speaking, he put the lamp on a bracket on the wall, and stepping out,",Dracula,"Stoker, Bram"
345,took my luggage; he had carried it in before I could forestall him. I,Dracula,"Stoker, Bram"
345,protested but he insisted:--,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“Nay, sir, you are my guest. It is late, and my people are not",Dracula,"Stoker, Bram"
345,available. Let me see to your comfort myself.” He insisted on carrying,Dracula,"Stoker, Bram"
345,"my traps along the passage, and then up a great winding stair, and",Dracula,"Stoker, Bram"
345,"along another great passage, on whose stone floor our steps rang",Dracula,"Stoker, Bram"
345,"heavily. At the end of this he threw open a heavy door, and I rejoiced",Dracula,"Stoker, Bram"
345,"to see within a well-lit room in which a table was spread for supper,",Dracula,"Stoker, Bram"
345,"and on whose mighty hearth a great fire of logs, freshly replenished,",Dracula,"Stoker, Bram"
345,flamed and flared.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"The Count halted, putting down my bags, closed the door, and crossing",Dracula,"Stoker, Bram"
345,"the room, opened another door, which led into a small octagonal room lit",Dracula,"Stoker, Bram"
345,"by a single lamp, and seemingly without a window of any sort. Passing",Dracula,"Stoker, Bram"
345,"through this, he opened another door, and motioned me to enter. It was a",Dracula,"Stoker, Bram"
345,welcome sight; for here was a great bedroom well lighted and warmed with,Dracula,"Stoker, Bram"
345,"another log fire,--also added to but lately, for the top logs were",Dracula,"Stoker, Bram"
345,fresh--which sent a hollow roar up the wide chimney. The Count himself,Dracula,"Stoker, Bram"
345,"left my luggage inside and withdrew, saying, before he closed the",Dracula,"Stoker, Bram"
345,door:--,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“You will need, after your journey, to refresh yourself by making your",Dracula,"Stoker, Bram"
345,"toilet. I trust you will find all you wish. When you are ready, come",Dracula,"Stoker, Bram"
345,"into the other room, where you will find your supper prepared.”",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,The light and warmth and the Count’s courteous welcome seemed to have,Dracula,"Stoker, Bram"
345,"dissipated all my doubts and fears. Having then reached my normal state,",Dracula,"Stoker, Bram"
345,I discovered that I was half famished with hunger; so making a hasty,Dracula,"Stoker, Bram"
345,"toilet, I went into the other room.",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"I found supper already laid out. My host, who stood on one side of the",Dracula,"Stoker, Bram"
345,"great fireplace, leaning against the stonework, made a graceful wave of",Dracula,"Stoker, Bram"
345,"his hand to the table, and said:--",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“I pray you, be seated and sup how you please. You will, I trust, excuse",Dracula,"Stoker, Bram"
345,"me that I do not join you; but I have dined already, and I do not sup.”",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,I handed to him the sealed letter which Mr. Hawkins had entrusted to me.,Dracula,"Stoker, Bram"
345,"He opened it and read it gravely; then, with a charming smile, he handed",Dracula,"Stoker, Bram"
345,"it to me to read. One passage of it, at least, gave me a thrill of",Dracula,"Stoker, Bram"
345,pleasure.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“I must regret that an attack of gout, from which malady I am a constant",Dracula,"Stoker, Bram"
345,"sufferer, forbids absolutely any travelling on my part for some time to",Dracula,"Stoker, Bram"
345,"come; but I am happy to say I can send a sufficient substitute, one in",Dracula,"Stoker, Bram"
345,"whom I have every possible confidence. He is a young man, full of energy",Dracula,"Stoker, Bram"
345,"and talent in his own way, and of a very faithful disposition. He is",Dracula,"Stoker, Bram"
345,"discreet and silent, and has grown into manhood in my service. He shall",Dracula,"Stoker, Bram"
345,"be ready to attend on you when you will during his stay, and shall take",Dracula,"Stoker, Bram"
345,your instructions in all matters.”,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"The Count himself came forward and took off the cover of a dish, and I",Dracula,"Stoker, Bram"
345,"fell to at once on an excellent roast chicken. This, with some cheese",Dracula,"Stoker, Bram"
345,"and a salad and a bottle of old Tokay, of which I had two glasses, was",Dracula,"Stoker, Bram"
345,my supper. During the time I was eating it the Count asked me many,Dracula,"Stoker, Bram"
345,"questions as to my journey, and I told him by degrees all I had",Dracula,"Stoker, Bram"
345,experienced.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"By this time I had finished my supper, and by my host’s desire had drawn",Dracula,"Stoker, Bram"
345,"up a chair by the fire and begun to smoke a cigar which he offered me,",Dracula,"Stoker, Bram"
345,at the same time excusing himself that he did not smoke. I had now an,Dracula,"Stoker, Bram"
345,"opportunity of observing him, and found him of a very marked",Dracula,"Stoker, Bram"
345,physiognomy.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"His face was a strong--a very strong--aquiline, with high bridge of the",Dracula,"Stoker, Bram"
345,"thin nose and peculiarly arched nostrils; with lofty domed forehead, and",Dracula,"Stoker, Bram"
345,hair growing scantily round the temples but profusely elsewhere. His,Dracula,"Stoker, Bram"
345,"eyebrows were very massive, almost meeting over the nose, and with bushy",Dracula,"Stoker, Bram"
345,"hair that seemed to curl in its own profusion. The mouth, so far as I",Dracula,"Stoker, Bram"
345,"could see it under the heavy moustache, was fixed and rather",Dracula,"Stoker, Bram"
345,"cruel-looking, with peculiarly sharp white teeth; these protruded over",Dracula,"Stoker, Bram"
345,"the lips, whose remarkable ruddiness showed astonishing vitality in a",Dracula,"Stoker, Bram"
345,"man of his years. For the rest, his ears were pale, and at the tops",Dracula,"Stoker, Bram"
345,"extremely pointed; the chin was broad and strong, and the cheeks firm",Dracula,"Stoker, Bram"
345,though thin. The general effect was one of extraordinary pallor.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,Hitherto I had noticed the backs of his hands as they lay on his knees,Dracula,"Stoker, Bram"
345,"in the firelight, and they had seemed rather white and fine; but seeing",Dracula,"Stoker, Bram"
345,"them now close to me, I could not but notice that they were rather",Dracula,"Stoker, Bram"
345,"coarse--broad, with squat fingers. Strange to say, there were hairs in",Dracula,"Stoker, Bram"
345,"the centre of the palm. The nails were long and fine, and cut to a sharp",Dracula,"Stoker, Bram"
345,"point. As the Count leaned over me and his hands touched me, I could not",Dracula,"Stoker, Bram"
345,"repress a shudder. It may have been that his breath was rank, but a",Dracula,"Stoker, Bram"
345,"horrible feeling of nausea came over me, which, do what I would, I could",Dracula,"Stoker, Bram"
345,"not conceal. The Count, evidently noticing it, drew back; and with a",Dracula,"Stoker, Bram"
345,"grim sort of smile, which showed more than he had yet done his",Dracula,"Stoker, Bram"
345,"protuberant teeth, sat himself down again on his own side of the",Dracula,"Stoker, Bram"
345,fireplace. We were both silent for a while; and as I looked towards the,Dracula,"Stoker, Bram"
345,window I saw the first dim streak of the coming dawn. There seemed a,Dracula,"Stoker, Bram"
345,strange stillness over everything; but as I listened I heard as if from,Dracula,"Stoker, Bram"
345,down below in the valley the howling of many wolves. The Count’s eyes,Dracula,"Stoker, Bram"
345,"gleamed, and he said:--",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,“Listen to them--the children of the night. What music they make!”,Dracula,"Stoker, Bram"
345,"Seeing, I suppose, some expression in my face strange to him, he",Dracula,"Stoker, Bram"
345,added:--,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“Ah, sir, you dwellers in the city cannot enter into the feelings of the",Dracula,"Stoker, Bram"
345,hunter.” Then he rose and said:--,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“But you must be tired. Your bedroom is all ready, and to-morrow you",Dracula,"Stoker, Bram"
345,shall sleep as late as you will. I have to be away till the afternoon;,Dracula,"Stoker, Bram"
345,"so sleep well and dream well!” With a courteous bow, he opened for me",Dracula,"Stoker, Bram"
345,"himself the door to the octagonal room, and I entered my bedroom....",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"I am all in a sea of wonders. I doubt; I fear; I think strange things,",Dracula,"Stoker, Bram"
345,"which I dare not confess to my own soul. God keep me, if only for the",Dracula,"Stoker, Bram"
345,sake of those dear to me!,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,       *       *       *       *       *,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"_7 May._--It is again early morning, but I have rested and enjoyed the",Dracula,"Stoker, Bram"
345,"last twenty-four hours. I slept till late in the day, and awoke of my",Dracula,"Stoker, Bram"
345,own accord. When I had dressed myself I went into the room where we had,Dracula,"Stoker, Bram"
345,"supped, and found a cold breakfast laid out, with coffee kept hot by the",Dracula,"Stoker, Bram"
345,"pot being placed on the hearth. There was a card on the table, on which",Dracula,"Stoker, Bram"
345,was written:--,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,“I have to be absent for a while. Do not wait for me.--D.” I set to and,Dracula,"Stoker, Bram"
345,"enjoyed a hearty meal. When I had done, I looked for a bell, so that I",Dracula,"Stoker, Bram"
345,might let the servants know I had finished; but I could not find one.,Dracula,"Stoker, Bram"
345,"There are certainly odd deficiencies in the house, considering the",Dracula,"Stoker, Bram"
345,extraordinary evidences of wealth which are round me. The table service,Dracula,"Stoker, Bram"
345,"is of gold, and so beautifully wrought that it must be of immense value.",Dracula,"Stoker, Bram"
345,The curtains and upholstery of the chairs and sofas and the hangings of,Dracula,"Stoker, Bram"
345,"my bed are of the costliest and most beautiful fabrics, and must have",Dracula,"Stoker, Bram"
345,"been of fabulous value when they were made, for they are centuries old,",Dracula,"Stoker, Bram"
345,"though in excellent order. I saw something like them in Hampton Court,",Dracula,"Stoker, Bram"
345,but there they were worn and frayed and moth-eaten. But still in none of,Dracula,"Stoker, Bram"
345,the rooms is there a mirror. There is not even a toilet glass on my,Dracula,"Stoker, Bram"
345,"table, and I had to get the little shaving glass from my bag before I",Dracula,"Stoker, Bram"
345,could either shave or brush my hair. I have not yet seen a servant,Dracula,"Stoker, Bram"
345,"anywhere, or heard a sound near the castle except the howling of wolves.",Dracula,"Stoker, Bram"
345,Some time after I had finished my meal--I do not know whether to call it,Dracula,"Stoker, Bram"
345,"breakfast or dinner, for it was between five and six o’clock when I had",Dracula,"Stoker, Bram"
345,"it--I looked about for something to read, for I did not like to go about",Dracula,"Stoker, Bram"
345,the castle until I had asked the Count’s permission. There was,Dracula,"Stoker, Bram"
345,"absolutely nothing in the room, book, newspaper, or even writing",Dracula,"Stoker, Bram"
345,materials; so I opened another door in the room and found a sort of,Dracula,"Stoker, Bram"
345,"library. The door opposite mine I tried, but found it locked.",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"In the library I found, to my great delight, a vast number of English",Dracula,"Stoker, Bram"
345,"books, whole shelves full of them, and bound volumes of magazines and",Dracula,"Stoker, Bram"
345,newspapers. A table in the centre was littered with English magazines,Dracula,"Stoker, Bram"
345,"and newspapers, though none of them were of very recent date. The books",Dracula,"Stoker, Bram"
345,"were of the most varied kind--history, geography, politics, political",Dracula,"Stoker, Bram"
345,"economy, botany, geology, law--all relating to England and English life",Dracula,"Stoker, Bram"
345,and customs and manners. There were even such books of reference as the,Dracula,"Stoker, Bram"
345,"London Directory, the “Red” and “Blue” books, Whitaker’s Almanac, the",Dracula,"Stoker, Bram"
345,"Army and Navy Lists, and--it somehow gladdened my heart to see it--the",Dracula,"Stoker, Bram"
345,Law List.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"Whilst I was looking at the books, the door opened, and the Count",Dracula,"Stoker, Bram"
345,"entered. He saluted me in a hearty way, and hoped that I had had a good",Dracula,"Stoker, Bram"
345,night’s rest. Then he went on:--,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“I am glad you found your way in here, for I am sure there is much that",Dracula,"Stoker, Bram"
345,will interest you. These companions”--and he laid his hand on some of,Dracula,"Stoker, Bram"
345,"the books--“have been good friends to me, and for some years past, ever",Dracula,"Stoker, Bram"
345,"since I had the idea of going to London, have given me many, many hours",Dracula,"Stoker, Bram"
345,of pleasure. Through them I have come to know your great England; and to,Dracula,"Stoker, Bram"
345,know her is to love her. I long to go through the crowded streets of,Dracula,"Stoker, Bram"
345,"your mighty London, to be in the midst of the whirl and rush of",Dracula,"Stoker, Bram"
345,"humanity, to share its life, its change, its death, and all that makes",Dracula,"Stoker, Bram"
345,it what it is. But alas! as yet I only know your tongue through books.,Dracula,"Stoker, Bram"
345,"To you, my friend, I look that I know it to speak.”",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“But, Count,” I said, “you know and speak English thoroughly!” He bowed",Dracula,"Stoker, Bram"
345,gravely.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“I thank you, my friend, for your all too-flattering estimate, but yet I",Dracula,"Stoker, Bram"
345,"fear that I am but a little way on the road I would travel. True, I know",Dracula,"Stoker, Bram"
345,"the grammar and the words, but yet I know not how to speak them.”",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“Indeed,” I said, “you speak excellently.”",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“Not so,” he answered. “Well, I know that, did I move and speak in your",Dracula,"Stoker, Bram"
345,"London, none there are who would not know me for a stranger. That is not",Dracula,"Stoker, Bram"
345,"enough for me. Here I am noble; I am _boyar_; the common people know me,",Dracula,"Stoker, Bram"
345,"and I am master. But a stranger in a strange land, he is no one; men",Dracula,"Stoker, Bram"
345,know him not--and to know not is to care not for. I am content if I am,Dracula,"Stoker, Bram"
345,"like the rest, so that no man stops if he see me, or pause in his",Dracula,"Stoker, Bram"
345,"speaking if he hear my words, ‘Ha, ha! a stranger!’ I have been so long",Dracula,"Stoker, Bram"
345,master that I would be master still--or at least that none other should,Dracula,"Stoker, Bram"
345,be master of me. You come to me not alone as agent of my friend Peter,Dracula,"Stoker, Bram"
345,"Hawkins, of Exeter, to tell me all about my new estate in London. You",Dracula,"Stoker, Bram"
345,"shall, I trust, rest here with me awhile, so that by our talking I may",Dracula,"Stoker, Bram"
345,learn the English intonation; and I would that you tell me when I make,Dracula,"Stoker, Bram"
345,"error, even of the smallest, in my speaking. I am sorry that I had to be",Dracula,"Stoker, Bram"
345,"away so long to-day; but you will, I know, forgive one who has so many",Dracula,"Stoker, Bram"
345,important affairs in hand.”,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"Of course I said all I could about being willing, and asked if I might",Dracula,"Stoker, Bram"
345,"come into that room when I chose. He answered: “Yes, certainly,” and",Dracula,"Stoker, Bram"
345,added:--,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“You may go anywhere you wish in the castle, except where the doors are",Dracula,"Stoker, Bram"
345,"locked, where of course you will not wish to go. There is reason that",Dracula,"Stoker, Bram"
345,"all things are as they are, and did you see with my eyes and know with",Dracula,"Stoker, Bram"
345,"my knowledge, you would perhaps better understand.” I said I was sure of",Dracula,"Stoker, Bram"
345,"this, and then he went on:--",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,“We are in Transylvania; and Transylvania is not England. Our ways are,Dracula,"Stoker, Bram"
345,"not your ways, and there shall be to you many strange things. Nay, from",Dracula,"Stoker, Bram"
345,"what you have told me of your experiences already, you know something of",Dracula,"Stoker, Bram"
345,what strange things there may be.”,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,This led to much conversation; and as it was evident that he wanted to,Dracula,"Stoker, Bram"
345,"talk, if only for talking’s sake, I asked him many questions regarding",Dracula,"Stoker, Bram"
345,things that had already happened to me or come within my notice.,Dracula,"Stoker, Bram"
345,"Sometimes he sheered off the subject, or turned the conversation by",Dracula,"Stoker, Bram"
345,pretending not to understand; but generally he answered all I asked most,Dracula,"Stoker, Bram"
345,"frankly. Then as time went on, and I had got somewhat bolder, I asked",Dracula,"Stoker, Bram"
345,"him of some of the strange things of the preceding night, as, for",Dracula,"Stoker, Bram"
345,"instance, why the coachman went to the places where he had seen the blue",Dracula,"Stoker, Bram"
345,flames. He then explained to me that it was commonly believed that on a,Dracula,"Stoker, Bram"
345,"certain night of the year--last night, in fact, when all evil spirits",Dracula,"Stoker, Bram"
345,are supposed to have unchecked sway--a blue flame is seen over any place,Dracula,"Stoker, Bram"
345,"where treasure has been concealed. “That treasure has been hidden,” he",Dracula,"Stoker, Bram"
345,"went on, “in the region through which you came last night, there can be",Dracula,"Stoker, Bram"
345,but little doubt; for it was the ground fought over for centuries by the,Dracula,"Stoker, Bram"
345,"Wallachian, the Saxon, and the Turk. Why, there is hardly a foot of soil",Dracula,"Stoker, Bram"
345,"in all this region that has not been enriched by the blood of men,",Dracula,"Stoker, Bram"
345,"patriots or invaders. In old days there were stirring times, when the",Dracula,"Stoker, Bram"
345,"Austrian and the Hungarian came up in hordes, and the patriots went out",Dracula,"Stoker, Bram"
345,"to meet them--men and women, the aged and the children too--and waited",Dracula,"Stoker, Bram"
345,"their coming on the rocks above the passes, that they might sweep",Dracula,"Stoker, Bram"
345,destruction on them with their artificial avalanches. When the invader,Dracula,"Stoker, Bram"
345,"was triumphant he found but little, for whatever there was had been",Dracula,"Stoker, Bram"
345,sheltered in the friendly soil.”,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“But how,” said I, “can it have remained so long undiscovered, when",Dracula,"Stoker, Bram"
345,there is a sure index to it if men will but take the trouble to look?”,Dracula,"Stoker, Bram"
345,"The Count smiled, and as his lips ran back over his gums, the long,",Dracula,"Stoker, Bram"
345,"sharp, canine teeth showed out strangely; he answered:--",Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,“Because your peasant is at heart a coward and a fool! Those flames only,Dracula,"Stoker, Bram"
345,"appear on one night; and on that night no man of this land will, if he",Dracula,"Stoker, Bram"
345,"can help it, stir without his doors. And, dear sir, even if he did he",Dracula,"Stoker, Bram"
345,"would not know what to do. Why, even the peasant that you tell me of who",Dracula,"Stoker, Bram"
345,marked the place of the flame would not know where to look in daylight,Dracula,"Stoker, Bram"
345,"even for his own work. Even you would not, I dare be sworn, be able to",Dracula,"Stoker, Bram"
345,find these places again?”,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“There you are right,” I said. “I know no more than the dead where even",Dracula,"Stoker, Bram"
345,to look for them.” Then we drifted into other matters.,Dracula,"Stoker, Bram"
345,,Dracula,"Stoker, Bram"
345,"“Come,” he said at last, “tell me of London and of the house which you",Dracula,"Stoker, Bram"
345,"have procured for me.” With an apology for my remissness, I went into my",Dracula,"Stoker, Bram"
345,own room to get the papers from my bag. Whilst I was placing them in,Dracula,"Stoker, Bram"
345,"order I heard a rattling of china and silver in the next room, and as I",Dracula,"Stoker, Bram"
345,"passed through, noticed that the table had been cleared and the lamp",Dracula,"Stoker, Bram"
345,"lit, for it was by this time deep into the dark. The lamps were also lit",Dracula,"Stoker, Bram"
345,"in the study or library, and I found the Count lying on the sofa,",Dracula,"Stoker, Bram"
345,"reading, of all things in the world, an English Bradshaw’s Guide. When I",Dracula,"Stoker, Bram"
345,came in he cleared the books and papers from the table; and with him I,Dracula,"Stoker, Bram"
